concept id	name	element file id.obj
newnode5984806	proper palmar digital vein of left ring finger	FJ2328.obj
newnode5984806	proper palmar digital vein of left ring finger	FJ2327.obj
newnode2482805	proper palmar digital vein of left little finger	FJ2319.obj
newnode2482805	proper palmar digital vein of left little finger	FJ2329.obj
newnode2482805	proper palmar digital vein of left little finger	FJ2321.obj
FMA77950	left circumflex scapular vein	FJ2222.obj
FMA23115	left subscapular vein	FJ2247.obj
FMA71215	left thoracodorsal vein	FJ2254.obj
FMA71212	left lateral thoracic vein	FJ2233.obj
FMA4762	left internal jugular vein	FJ3485.obj
FMA4786	left musculophrenic vein	FJ1988.obj
FMA71904	pre-hepatic portal vein	FJ3082.obj
FMA14332	superior mesenteric vein	FJ3647.obj
FMA15407	right colic vein	FJ3591.obj
FMA15405	ileal vein	FJ3438.obj
FMA15406	middle colic vein	FJ3543.obj
FMA15397	right gastroepiploic vein	FJ3597.obj
FMA15399	left gastric vein	FJ3500.obj
FMA15400	right gastric vein	FJ3595.obj
FMA15398	pancreaticoduodenal vein	FJ3646.obj
FMA15398	pancreaticoduodenal vein	FJ3545.obj
FMA15398	pancreaticoduodenal vein	FJ3655.obj
FMA15408	ileocolic vein	FJ3415.obj
FMA15408	ileocolic vein	FJ3440.obj
FMA14331	splenic vein	FJ3641.obj
FMA15390	left gastroepiploic vein	FJ3502.obj
FMA15391	inferior mesenteric vein	FJ3443.obj
FMA15394	left colic vein	FJ3429.obj
FMA15394	left colic vein	FJ3400.obj
FMA15394	left colic vein	FJ3495.obj
FMA15393	superior rectal vein	FJ3657.obj
FMA15395	sigmoid vein	FJ3639.obj
FMA50735	hepatic portal vein	FJ1853.obj
FMA15414	right portal vein	FJ1913.obj
FMA15414	right portal vein	FJ2405.obj
FMA82706	caudate lobe branch of right portal vein	FJ1914.obj
FMA82695	trunk of right portal vein	FJ3122.obj
FMA15420	anterior superior segmental branch of right portal vein	FJ3073.obj
FMA15421	anterior inferior segmental branch of right portal vein	FJ3074.obj
FMA15423	posterior superior segmental branch of right portal vein	FJ3113.obj
FMA15423	posterior superior segmental branch of right portal vein	FJ3112.obj
FMA15424	posterior inferior segmental branch of right portal vein	FJ3111.obj
FMA15415	left portal vein	FJ2404.obj
FMA15415	left portal vein	FJ1893.obj
FMA15425	caudate lobe branch of left portal vein	FJ3124.obj
FMA15431	lateral superior segmental branch of left portal vein	FJ3126.obj
FMA15432	lateral inferior segmental branch of left portal vein	FJ3125.obj
FMA82697	trunk of left portal vein	FJ3102.obj
FMA15428	medial superior segmental branch of left portal vein	FJ3127.obj
FMA15429	medial inferior segmental branch of left portal vein	FJ3128.obj
newnode2608212	inflow part of right ventricle	FJ2436.obj
newnode2608212	inflow part of right ventricle	FJ2421.obj
newnode2608212	inflow part of right ventricle	FJ2433.obj
newnode7516217	right anterior cusp of pulmonary valve	FJ2434.obj
newnode3391684	left anterior cusp of pulmonary valve	FJ2417.obj
newnode3284252	posterior cusp of pulmonary valve	FJ2427.obj
newnode2442617	anterior papillary muscle of right ventricle	FJ2419.obj
newnode2196042	posterior papillary muscle of right ventricle	FJ2430.obj
newnode8594259	septal papillary muscle of right ventricle	FJ2437.obj
newnode4737150	cavity of right ventricle	FJ2423.obj
FMA76767	anterior cardiac vein	FJ2725.obj
FMA76767	anterior cardiac vein	FJ2730.obj
FMA4708	left marginal vein	FJ2704.obj
FMA4708	left marginal vein	FJ2703.obj
FMA4708	left marginal vein	FJ2705.obj
FMA4706	coronary sinus	FJ2655.obj
FMA4713	middle cardiac vein	FJ2690.obj
FMA4713	middle cardiac vein	FJ2678.obj
FMA4713	middle cardiac vein	FJ2689.obj
FMA4713	middle cardiac vein	FJ2688.obj
FMA4713	middle cardiac vein	FJ2679.obj
FMA4713	middle cardiac vein	FJ2685.obj
FMA4713	middle cardiac vein	FJ2684.obj
FMA4713	middle cardiac vein	FJ2687.obj
FMA4713	middle cardiac vein	FJ2686.obj
FMA4713	middle cardiac vein	FJ2681.obj
FMA4713	middle cardiac vein	FJ2680.obj
FMA4713	middle cardiac vein	FJ2691.obj
FMA4713	middle cardiac vein	FJ2683.obj
FMA4713	middle cardiac vein	FJ2682.obj
FMA4716	right marginal vein	FJ2728.obj
FMA4716	right marginal vein	FJ2727.obj
FMA4716	right marginal vein	FJ2729.obj
FMA4712	posterior vein of left ventricle	FJ2706.obj
FMA4712	posterior vein of left ventricle	FJ2711.obj
FMA4712	posterior vein of left ventricle	FJ2710.obj
FMA4712	posterior vein of left ventricle	FJ2702.obj
FMA4712	posterior vein of left ventricle	FJ2713.obj
FMA4712	posterior vein of left ventricle	FJ2701.obj
FMA4712	posterior vein of left ventricle	FJ2712.obj
FMA4712	posterior vein of left ventricle	FJ2708.obj
FMA4712	posterior vein of left ventricle	FJ2707.obj
FMA4712	posterior vein of left ventricle	FJ2709.obj
FMA4707	great cardiac vein	FJ2656.obj
FMA4714	small cardiac vein	FJ2724.obj
FMA4714	small cardiac vein	FJ2731.obj
FMA66403	anterior interventricular vein	FJ2659.obj
FMA66403	anterior interventricular vein	FJ2658.obj
FMA66403	anterior interventricular vein	FJ2657.obj
FMA66403	anterior interventricular vein	FJ2663.obj
FMA66403	anterior interventricular vein	FJ2662.obj
FMA66403	anterior interventricular vein	FJ2665.obj
FMA66403	anterior interventricular vein	FJ2664.obj
FMA66403	anterior interventricular vein	FJ2661.obj
FMA66403	anterior interventricular vein	FJ2660.obj
FMA3895	circumflex branch of left coronary artery	FJ2649.obj
FMA3895	circumflex branch of left coronary artery	FJ2652.obj
FMA3895	circumflex branch of left coronary artery	FJ2651.obj
FMA3895	circumflex branch of left coronary artery	FJ2654.obj
FMA3895	circumflex branch of left coronary artery	FJ2653.obj
FMA3895	circumflex branch of left coronary artery	FJ2650.obj
FMA3855	trunk of left coronary artery	FJ2737.obj
FMA3892	septal branch of anterior interventricular artery	FJ2733.obj
